courseId,studentId,isTopPerformer,isTest,abs_score,howManyHasLowerScore,totalScore,mentorId,repository,score_368.0,score_369.0,score_370.0,score_373.0,score_374.0,score_380.0,score_381.0,score_382.0,score_383.0,score_386.0,score_387.0,score_388.0,score_397.0,score_398.0,score_399.0,score_401.0,score_410.0,score_423.0,score_424.0,score_425.0,score_426.0,score_430.0,score_432.0,score_433.0,score_440.0,score_441.0,score_442.0,score_443.0,score_444.0,score_445.0,score_449.0,score_468.0,score_469.0,score_470.0,score_476.0,score_477.0,score_491.0,score_492.0,score_493.0,score_512.0,score_516.0,score_N/A
13,9677,True,False,0.8172832838239265,0.9894578313253012,1513.1999999999998,1249.0,https://github.com/rolling-scopes-school/5c7c2302-48bf-5818-8d38-7932f8e11f47-RS2020Q1,1,0.5,1.0,1.2,2.0,2.0,2.0,2.0,2.0,47.0,5.0,5.0,2.0,5.0,2.0,6.800000000000001,95,77.0,22.5,0.0,64.0,8.9,49.8,140.0,0.0,50.0,154.0,53.1,210.0,67.5,6.5,120,9.600000000000001,0,0.0,0.0,136,156.0,6.800000000000001,0,0.0,0
13,9560,True,False,0.8169052119902781,0.9891566265060241,1512.5,1099.0,https://github.com/rolling-scopes-school/162fa86c-cdec-5346-9829-43bfb9232955-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,48.0,5.0,4.7,2.0,5.0,2.0,8.1,94,77.0,22.2,9.3,54.0,8.200000000000001,34.199999999999996,112.0,0.0,49.5,154.0,47.4,164.5,53.1,9.5,120,0.0,0,0.0,0.0,180,228.0,6.6000000000000005,0,0.0,0
13,9281,True,False,0.8163110991088307,0.988855421686747,1511.4,1199.0,https://github.com/rolling-scopes-school/5e63823a-adda-5c4f-a4bf-87d3a1c1f648-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,46.5,4.800000000000001,5.0,2.0,5.0,2.0,7.4,100,73.5,21.9,9.5,51.0,10.0,51.0,140.0,0.0,41.0,147.0,51.0,210.0,69.3,10.5,120,0.0,0,0.0,0.0,114,199.2,5.6000000000000005,0,0.0,0
13,12261,True,False,0.8136105860113421,0.9885542168674699,1506.3999999999999,1215.0,https://github.com/rolling-scopes-school/a1124e59-42ae-560a-8173-804ea22995c9-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,43.5,4.9,4.5,2.0,5.0,2.0,9.0,96,73.5,22.5,0.0,42.0,9.0,27.0,45.5,0.0,49.5,137.89999999999998,51.6,136.5,46.199999999999996,0.0,120,9.1,48,0.0,0.0,0,0.0,7.0,500,0.0,0
13,9239,True,False,0.8078854982446665,0.9882530120481928,1495.8,1076.0,https://github.com/rolling-scopes-school/6d0ea444-25c6-52ba-a81b-6af7d6801a43-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,44.0,4.7,4.7,2.0,5.0,2.0,6.7,90,77.0,22.5,0.0,64.0,6.7,40.199999999999996,118.99999999999999,10.0,45.5,147.0,50.1,198.79999999999998,72.89999999999999,0.0,120,8.9,0,0.0,5.5,148,179.4,7.0,0,0.0,0
13,9613,True,False,0.8038887388603834,0.9879518072289156,1488.3999999999999,1005.0,https://github.com/rolling-scopes-school/ad8a0794-08f0-5534-b322-ebf0cb79f500-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,50.0,5.2,4.6000000000000005,2.0,5.0,2.0,6.5,94,77.0,22.5,9.0,64.0,9.0,50.1,140.0,0.0,50.0,140.0,51.0,203.0,74.1,12.5,120,8.5,0,0.0,0.0,106,161.4,6.800000000000001,0,0.0,0
13,10885,True,False,0.8010802052389953,0.9876506024096385,1483.1999999999998,1015.0,https://github.com/rolling-scopes-school/1173f6dd-7c1b-5d0c-ba77-d3f6a651bf1f-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,49.5,5.0,5.0,2.0,5.0,2.0,9.3,99,77.0,22.5,9.3,54.0,9.200000000000001,51.0,133.0,0.0,49.5,136.5,51.3,176.39999999999998,72.89999999999999,5.5,120,9.4,0,0.0,13.200000000000001,136,158.1,7.4,0,0.0,0
13,9582,True,False,0.8009721847150959,0.9873493975903614,1483.0,1132.0,https://github.com/rolling-scopes-school/a6f21ea1-6dbd-58a4-bdc4-4f23e947d726-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,50.0,5.2,4.800000000000001,2.0,5.0,2.0,9.200000000000001,100,77.0,22.5,0.0,54.0,10.0,50.1,135.1,0.0,49.0,154.0,54.0,203.0,74.1,10.5,120,9.700000000000001,36,12.0,13.0,200,0.0,6.6000000000000005,0,0.0,0
13,11250,True,False,0.7990818255468538,0.9870481927710844,1479.4999999999998,1132.0,https://github.com/rolling-scopes-school/cf254948-bc82-5541-94ec-2cb52a2e58e7-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,50.0,5.300000000000001,5.0,2.0,5.0,2.0,9.1,100,77.0,22.5,8.0,54.0,10.0,50.1,129.5,9.0,50.0,136.5,54.0,192.5,74.1,10.0,120,9.8,49,11.5,12.0,200,0.0,7.4,0,0.0,0
13,9965,True,False,0.79762354847421,0.9867469879518073,1476.8,1256.0,https://github.com/rolling-scopes-school/ec4e1e6a-1f19-5367-8349-cf70c4df8513-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,49.5,4.9,4.800000000000001,2.0,5.0,2.0,8.4,96,77.0,22.5,10.0,64.0,0.0,48.6,140.0,0.0,50.0,147.0,53.1,210.0,71.7,0.0,120,8.8,33,15.0,13.700000000000001,200,0.0,5.6000000000000005,0,0.0,0
13,9074,True,False,0.7949230353767216,0.9864457831325302,1471.8,1011.0,https://github.com/rolling-scopes-school/854eb5e1-ad6c-556a-a4ee-848121b9d0cc-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,48.5,5.300000000000001,5.0,2.0,5.0,2.0,8.5,98,74.89999999999999,22.5,0.0,59.5,9.700000000000001,38.4,112.0,0.0,49.0,147.0,54.0,206.5,73.2,0.0,120,9.8,0,0.0,0.0,110,189.6,7.2,0,0.0,0
13,12219,True,False,0.7926546043748312,0.986144578313253,1467.6,1203.0,https://github.com/rolling-scopes-school/6a3fef8b-da0e-599e-b301-88c8f7ea3569-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,49.0,5.2,4.800000000000001,2.0,5.0,2.0,7.9,100,66.5,22.5,0.0,64.0,8.8,50.1,129.5,0.0,43.0,147.0,51.0,157.5,64.5,7.0,120,9.8,0,0.0,0.0,168,161.1,7.2,0,0.0,0
13,9026,True,False,0.7899000810153928,0.9858433734939759,1462.4999999999998,1098.0,https://github.com/rolling-scopes-school/40607221-54ab-5f53-98f8-4dfb8c27a8b6-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,49.0,5.1000000000000005,5.0,2.0,5.0,2.0,10.0,100,77.0,22.5,0.0,64.0,10.0,51.0,136.5,0.0,50.0,147.0,53.1,206.5,75.0,0.0,0,9.8,0,11.0,12.3,124,220.5,0.0,0,0.0,0
